VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
HYU1410SD1253,04-12-2022,South,Tamil Nadu,Chennai,Hyundai,Venue,Diesel,4,34,63.33333333,135,9.75,22416,131602584,32509571.08,2022
HYU1410SD1255,24-08-2022,West,Maharashtra,Chennai,Hyundai,Alcazar,Petrol,4,30.9,57.33333333,64,16.46,10599,105333401,20354869.75,2022
HYU1410SD1257,22-03-2022,Export,Dubai,Chennai,Hyundai,Alcazar,Diesel,4,26.6,66,98,18.06,11846,176976154,42863987.22,2022
HYU1410SD1262,28-04-2022,Export,Sri Lanka,Chennai,Hyundai,Verna,Diesel,4,35,65.66666667,146,12.89,9776,188184224,45596695.65,2022
HYU1410SD1264,29-06-2022,Export,Sri Lanka,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.9,49.66666667,114,8.16,24201,92999799,19287072.23,2022
HYU1410SD1267,22-04-2022,North,Punjab,Chennai,Hyundai,Alcazar,Diesel,4,25.2,48.66666667,110,21.29,22703,234167297,54816951.12,2022
HYU1410SD1281,07-08-2022,South,Kerala,Chennai,Hyundai,Alcazar,Diesel,4,27.5,41,97,20.62,26452,199987548,51030061.05,2022
HYU1410SD1282,12-03-2022,North,Haryana,Chennai,Hyundai,Verna,Petrol,4,41.6,64,157,11.3,42316,177367684,38942307.46,2022
HYU1410SD1283,06-09-2022,Export,South Africa,Chennai,Hyundai,Exter,Petrol,3,52.3,55,179,6.99,48595,125072405,23907674.42,2022
HYU1410SD1291,21-11-2022,Export,Dubai,Chennai,Hyundai,Creta,Petrol,4,38,65.33333333,56,14.67,17091,82134909,15109271.52,2022
HYU1410SD1310,05-07-2022,Export,Sri Lanka,Chennai,Hyundai,Venue,Petrol,3,39.2,36.66666667,135,7.85,5553,105969447,29314859.96,2022
HYU1410SD1323,29-12-2022,South,Tamil Nadu,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.5,54.66666667,79,7.86,36733,62057267,13742253.9,2022
HYU1410SD1324,30-08-2022,South,Karnataka,Chennai,Hyundai,Venue,Diesel,4,37,37,178,10.07,41725,179204275,32950752.53,2022
HYU1410SD1326,14-07-2022,West,Maharashtra,Chennai,Hyundai,Venue,Diesel,4,34.1,66.33333333,67,10.55,36499,70648501,14474629.14,2022
HYU1410SD1327,22-11-2022,South,Tamil Nadu,Chennai,Hyundai,i20,Petrol,4,45.5,36.66666667,68,7.99,15096,54316904,12308192.16,2022
HYU1410SD1334,15-09-2022,West,Maharashtra,Chennai,Hyundai,Alcazar,Petrol,4,28.5,52,133,17.59,1692,233945308,51881960.3,2022
HYU1410SD1335,22-09-2022,West,Rajasthan,Chennai,Hyundai,Alcazar,Diesel,4,26.4,46.66666667,100,19.59,19386,195880614,38832648.26,2022
HYU1410SD1339,27-06-2022,South,Telangana,Chennai,Hyundai,Alcazar,Diesel,4,25.4,56.66666667,120,18.41,4317,220915683,46319660.05,2022
HYU1410SD1343,19-12-2022,South,Tamil Nadu,Chennai,Hyundai,i20,Diesel,4,41.6,44.66666667,67,10.18,14674,68191326,14861351.26,2022
HYU1410SD1347,06-10-2022,Export,Nepal,Chennai,Hyundai,Alcazar,Diesel,4,29.2,40,70,18.4,33538,128766462,34634851.89,2022
HYU1410SD1351,10-05-2022,South,Telangana,Chennai,Hyundai,Venue,Petrol,3,40.5,65.66666667,100,8.47,19520,84680480,17873578.39,2022
HYU1410SD1354,06-10-2022,East,Bihar,Chennai,Hyundai,i20,Petrol,4,45.1,61,107,7.62,19938,81514062,16558045.17,2022
HYU1410SD1362,12-02-2022,South,Kerala,Chennai,Hyundai,i20,Diesel,4,43.4,38.33333333,179,9.15,41247,163743753,33532870.95,2022
HYU1410SD1363,21-01-2022,Export,Dubai,Chennai,Hyundai,Venue,Diesel,4,37,60,128,10.86,17891,138990109,32735446.82,2022
HYU1410SD1369,04-12-2022,Export,Dubai,Chennai,Hyundai,i20,Diesel,4,43.4,49,119,8.66,2031,103051969,19239297,2022
HYU1410SD1373,28-01-2022,West,Gujarat,Chennai,Hyundai,Creta,Petrol,4,35.6,45.33333333,76,13.74,10786,104413214,21910673.64,2022
HYU1410SD1376,20-05-2022,East,West Bengal,Chennai,Hyundai,Verna,Petrol,4,39,38.33333333,83,12.04,46122,99885878,18087744.46,2022
HYU1410SD1380,28-02-2022,Export,Sri Lanka,Chennai,Hyundai,Creta,Diesel,4,33,59,138,15.55,29442,214560558,47867823.41,2022
HYU1410SD1392,19-11-2022,East,Odisha,Chennai,Hyundai,Venue,Diesel,4,37.8,56.66666667,98,9.8,13999,96026001,19000094.09,2022
HYU1410SD1400,09-10-2022,East,West Bengal,Chennai,Hyundai,Exter,Petrol,3,54,66.66666667,139,7.13,25444,99081556,25608980.92,2022
HYU1410SD1411,05-10-2022,Export,Sri Lanka,Chennai,Hyundai,Verna,Diesel,4,35.2,63,121,12.16,31457,147104543,36967776.4,2022
HYU1410SD1428,06-01-2022,Export,Bangladesh,Chennai,Hyundai,Venue,Diesel,4,37.1,66.33333333,168,11.46,37395,192490605,40223216.82,2022
HYU1410SD1439,21-06-2022,North,Uttar Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,30.4,64.33333333,119,16.03,36530,190720470,50032571.49,2022
HYU1410SD1449,13-04-2022,West,Maharashtra,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.3,52.33333333,89,7.23,24311,64322689,14056795.83,2022
HYU1410SD1457,17-05-2022,South,Andhra Pradesh,Chennai,Hyundai,Verna,Diesel,4,37.7,35.66666667,76,14.05,38571,106741429,24513939.57,2022
HYU1410SD1470,21-02-2022,North,Delhi,Chennai,Hyundai,Verna,Petrol,4,39.1,64.33333333,66,12.18,15901,80372099,18204023.75,2022
HYU1410SD1482,30-07-2022,Export,South Africa,Chennai,Hyundai,Venue,Diesel,4,36.1,59.33333333,96,9.6,4101,92155899,19915355.98,2022
HYU1410SD1495,13-11-2022,North,Haryana,Chennai,Hyundai,Venue,Diesel,4,38.5,58.66666667,142,10.16,29773,144242227,38397104.44,2022
HYU1410SD1501,23-09-2022,East,West Bengal,Chennai,Hyundai,Alcazar,Diesel,4,26.8,53,126,21.75,15985,274034015,63516963.34,2022
HYU1410SD1511,28-04-2022,North,Haryana,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.8,50.66666667,102,7.86,26545,80145455,19194258.7,2022
HYU1410SD1530,21-03-2022,East,West Bengal,Chennai,Hyundai,Exter,Petrol,3,51.1,51.33333333,71,7.94,1922,56372078,13674915.92,2022
HYU1410SD1541,21-06-2022,South,Kerala,Chennai,Hyundai,Exter,Petrol,3,53.6,52.66666667,145,7.98,22755,115687245,28832186.16,2022
HYU1410SD1557,19-07-2022,East,West Bengal,Chennai,Hyundai,i20,Petrol,4,45.4,60.66666667,101,9.01,3870,90997130,19210283.32,2022
HYU1410SD1583,01-06-2022,North,Haryana,Chennai,Hyundai,Alcazar,Petrol,4,30.6,61.66666667,83,19.37,26747,160744253,37879044.97,2022
HYU1410SD1590,03-04-2022,East,Odisha,Chennai,Hyundai,Grand i10 Nios,Petrol,4,52.9,60.66666667,105,6.31,5920,66249080,16487552.95,2022
HYU1410SD1606,21-07-2022,West,Gujarat,Chennai,Hyundai,Venue,Petrol,3,43,41,84,7.77,34473,65233527,12340838.61,2022
HYU1410SD1617,24-09-2022,South,Tamil Nadu,Chennai,Hyundai,Verna,Diesel,4,37.1,41,96,12,36901,115163099,23912252.24,2022
HYU1410SD1618,26-04-2022,West,Gujarat,Chennai,Hyundai,Verna,Diesel,4,36.8,36,63,12.07,43840,75997160,20368378.72,2022
HYU1410SD1630,02-02-2022,Export,Nepal,Chennai,Hyundai,Verna,Petrol,4,41.3,51.33333333,167,10.75,8922,179516078,38756397.99,2022
HYU1410SD1635,13-10-2022,North,Uttar Pradesh,Chennai,Hyundai,Venue,Diesel,4,37.5,57,121,9.67,1119,117005881,24933317.8,2022
HYU1410SD1636,28-05-2022,East,Odisha,Chennai,Hyundai,Creta,Diesel,4,30.5,42,122,15.93,9162,194336838,44965512.71,2022
HYU1410SD1641,21-02-2022,East,Assam,Chennai,Hyundai,Exter,Petrol,3,51.8,50.66666667,61,7.45,37227,45407773,9761068.711,2022
HYU1410SD1656,23-12-2022,West,Goa,Chennai,Hyundai,Creta,Diesel,4,32.5,34,97,16,502,155199498,34892531.4,2022
HYU1410SD1665,06-06-2022,West,Goa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.5,41.66666667,238.8,7.47,29865,98574135,18173141,2022
HYU1410SD1669,02-01-2022,South,Kerala,Chennai,Hyundai,Alcazar,Diesel,4,29.4,203,601,20.89,14839,167105161,46191548.39,2022
HYU1410SD1672,18-02-2022,East,Assam,Chennai,Hyundai,Grand i10 Nios,Petrol,4,52.9,266.1333333,655.4,7.98,9082,42284918,10380902.83,2022
HYU1410SD1675,08-03-2022,Export,Nepal,Chennai,Hyundai,i20,Petrol,4,46.5,253.2,146.4,8.96,4041,85115959,16801584.79,2022
HYU1410SD1691,12-07-2022,East,West Bengal,Chennai,Hyundai,Verna,Diesel,4,36.8,142,96.2,13.08,15835,171332165,32799328.91,2022
HYU1410SD1700,11-01-2022,South,Andhra Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,28.8,330.1333333,198.6,17.04,44985,247035015,52098633.3,2022
HYU1410SD1708,30-12-2022,South,Karnataka,Chennai,Hyundai,Venue,Petrol,3,40.1,76.8,514.8,9.25,22139,119302861,21580860.73,2022
HYU1410SD1709,12-05-2022,East,Bihar,Chennai,Hyundai,Grand i10 Nios,Petrol,4,49.7,205.7333333,128.4,6.91,44320,67673680,15227297.81,2022
HYU1410SD1710,23-06-2022,East,Odisha,Chennai,Hyundai,Alcazar,Petrol,4,30.1,124.6,90.2,19.68,45875,186914125,39961646.41,2022
HYU1410SD1711,31-10-2022,Export,Dubai,Chennai,Hyundai,i20,Petrol,4,45.9,179.5333333,493.6,7.78,36599,80875401,18741109.56,2022
HYU1410SD1729,29-04-2022,Export,Dubai,Chennai,Hyundai,Verna,Diesel,4,35.5,245.2666667,138,12.49,33629,156091371,40602793.58,2022
HYU1410SD1748,29-08-2022,East,West Bengal,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.4,208.5333333,151,7.13,30251,107632749,29847373.44,2022
HYU1410SD1750,27-09-2022,North,Jammu & Kashmir,Chennai,Hyundai,Exter,Petrol,3,53.5,61.33333333,143,6.78,49075,96904925,19561848.88,2022
HYU1410SD1760,12-05-2022,Export,Nepal,Chennai,Hyundai,Venue,Petrol,3,40.9,48,107,7.43,34107,79466893,17371179.34,2022
HYU1410SD1767,03-04-2022,North,Himachal Pradesh,Chennai,Hyundai,Creta,Petrol,4,37.4,65.33333333,174,12.36,12879,215051121,43202729.11,2022
HYU1410SD0001,17-05-2023,North,Himachal Pradesh,Chennai,Hyundai,Alcazar,Diesel,4,25.5,58.33333333,133,21.34,49926,283772074,72499742.3,2023
HYU1410SD0008,22-04-2023,West,Gujarat,Chennai,Hyundai,Creta,Petrol,4,39.6,64,101.6,12.7,15389,153654611,34976448.78,2023
HYU1410SD0020,01-08-2023,Export,Bangladesh,Chennai,Hyundai,Verna,Petrol,4,39.9,154.4,811.2,12.39,32547,120150453,25788495.15,2023
HYU1410SD0027,28-03-2023,West,Rajasthan,Chennai,Hyundai,Venue,Diesel,4,37.4,296.8666667,95.2,9.8,16355,94063645,18639097.56,2023
HYU1410SD0029,25-09-2023,North,Himachal Pradesh,Chennai,Hyundai,Alcazar,Diesel,4,26.6,42.53333333,945.8,18.68,15172,179312828,35292423.79,2023
HYU1410SD0033,10-06-2023,Export,Dubai,Chennai,Hyundai,i20,Diesel,4,41.8,321.5333333,227,9.09,44630,87219370,16855065.94,2023
HYU1410SD0037,19-08-2023,East,Bihar,Chennai,Hyundai,Creta,Diesel,4,34.1,221.2666667,358.8,14,15716,225384284,51795556.65,2023
HYU1410SD0049,09-08-2023,South,Telangana,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.7,197.2,472.6,7.26,13050,39916950,10124384.89,2023
HYU1410SD0077,23-08-2023,North,Punjab,Chennai,Hyundai,Creta,Petrol,4,38,220.2,166,13.86,28164,153817836,41515118.05,2023
HYU1410SD0084,19-05-2023,North,Haryana,Chennai,Hyundai,Alcazar,Petrol,4,30.6,64.33333333,704.8,18.98,34568,163193432,34951668.55,2023
HYU1410SD0087,02-02-2023,South,Tamil Nadu,Chennai,Hyundai,Verna,Petrol,4,40.8,270.3333333,746.4,12.67,9862,145695138,29879173.64,2023
HYU1410SD0088,03-08-2023,Export,Sri Lanka,Chennai,Hyundai,Creta,Petrol,4,37.7,297.6,528.6,13.66,32663,132469337,34074224.14,2023
HYU1410SD0089,16-03-2023,West,Goa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.2,191.6,176.6,8.41,7937,123619063,24647288.08,2023
HYU1410SD0092,25-10-2023,North,Delhi,Chennai,Hyundai,Verna,Diesel,4,36.8,72.8,731.4,14.3,17305,111522695,29005769.33,2023
HYU1410SD0097,04-03-2023,East,Odisha,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.4,252.5333333,811.2,7.25,15622,49284378,12564568.47,2023
HYU1410SD0112,21-09-2023,North,Himachal Pradesh,Chennai,Hyundai,Creta,Diesel,4,34.1,296.8666667,313.6,17.7,35014,145104986,38067072.09,2023
HYU1410SD0115,02-12-2023,South,Tamil Nadu,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.7,177.7333333,496.4,7.81,19354,46840646,11935954.03,2023
HYU1410SD0118,23-11-2023,West,Goa,Chennai,Hyundai,Grand i10 Nios,Petrol,4,48.4,182.7333333,97,6.1,43307,30456693,6427424.807,2023
HYU1410SD0119,01-08-2023,East,Bihar,Chennai,Hyundai,Alcazar,Diesel,4,29.7,50.4,118,19.82,40309,269511691,62932205.52,2023
HYU1410SD0126,15-11-2023,North,Jammu & Kashmir,Chennai,Hyundai,Alcazar,Diesel,4,26.6,314.4,472.6,19.39,40240,222944760,46757685.84,2023
HYU1410SD0131,16-04-2023,North,Punjab,Chennai,Hyundai,Creta,Petrol,4,35,220.2,296.2,14.39,1500,94972500,22989170.63,2023
HYU1410SD0150,15-12-2023,North,Himachal Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.1,296.8,80.6,7.74,8839,56493161,11265488.21,2023
HYU1410SD0168,16-08-2023,North,Delhi,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.9,33.53333333,222,7.85,22023,130287977,23812302.69,2023
HYU1410SD0175,21-05-2023,South,Kerala,Chennai,Hyundai,Verna,Diesel,4,35.2,877,811.4,14.93,22695,125389305,33798545.01,2023
HYU1410SD0181,21-09-2023,North,Uttar Pradesh,Chennai,Hyundai,i20,Diesel,4,44.1,158.6,147.2,10.43,5534,155401466,34143902.25,2023
HYU1410SD0182,29-04-2023,West,Rajasthan,Chennai,Hyundai,Verna,Petrol,4,38.2,604,572.6,11,46518,108853482,29645367.75,2023
HYU1410SD0187,13-10-2023,North,Haryana,Chennai,Hyundai,Verna,Petrol,4,39.1,230.4,198.6,12.51,47195,73761805,17993425.83,2023
HYU1410SD0198,01-10-2023,West,Gujarat,Chennai,Hyundai,Venue,Petrol,3,40.9,735.8,493.6,8.8,26322,76533678,19832920.23,2023
HYU1410SD0207,01-01-2023,East,West Bengal,Chennai,Hyundai,i20,Diesel,4,43.6,258.2,131.8,9.15,40121,85054879,18941658.19,2023
HYU1410SD0213,10-04-2023,East,Assam,Chennai,Hyundai,Grand i10 Nios,Diesel,3,48.3,378.2,231,8.95,36064,114523936,31618702.78,2023
HYU1410SD0222,25-05-2023,North,Haryana,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.2,434.4,226.4,6.95,32602,64602398,14421438.83,2023
HYU1410SD0225,15-05-2023,East,Assam,Chennai,Hyundai,i20,Diesel,4,42.8,212.2,179.6,9.07,13736,97035264,20779956.61,2023
HYU1410SD0237,01-08-2023,South,Tamil Nadu,Chennai,Hyundai,Exter,Petrol,3,52.7,165,71,7.47,43848,52993152,10654041.85,2023
HYU1410SD0241,29-09-2023,North,Punjab,Chennai,Hyundai,Venue,Petrol,3,39.2,109,68,9.37,32111,63683889,15658131.35,2023
HYU1410SD0251,21-02-2023,North,Haryana,Chennai,Hyundai,Venue,Petrol,3,40.7,141,125,8.7,44833,108705167,26648199.07,2023
HYU1410SD0253,13-10-2023,East,Assam,Chennai,Hyundai,Alcazar,Petrol,4,31.4,106,93,17.55,28940,163186060,30744437.32,2023
HYU1410SD0258,25-03-2023,South,Telangana,Chennai,Hyundai,Verna,Petrol,4,41.5,178,125,11.88,49590,148450410,29509340.76,2023
HYU1410SD0276,23-01-2023,Export,Bangladesh,Chennai,Hyundai,Creta,Petrol,4,35.3,137,77,11.59,30811,89212189,20859242.66,2023
HYU1410SD0277,04-10-2023,East,Bihar,Chennai,Hyundai,Grand i10 Nios,Petrol,4,49.4,110,53,7.22,43975,38222025,9960572.033,2023
HYU1410SD0280,13-05-2023,East,West Bengal,Chennai,Hyundai,Alcazar,Diesel,4,26.1,187,165,19.09,14985,314970015,78220737.27,2023
HYU1410SD0290,04-08-2023,East,Bihar,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.8,180,157,7.26,18550,113963450,21591955.48,2023
HYU1410SD0299,16-07-2023,Export,Bangladesh,Chennai,Hyundai,Creta,Diesel,4,34.6,104,72,15.41,32766,110919234,24102781.4,2023
HYU1410SD0300,22-12-2023,South,Andhra Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,29.3,142,111,18.09,22299,200776701,40053024.3,2023
HYU1410SD0306,18-09-2023,Export,Dubai,Chennai,Hyundai,Creta,Diesel,4,31.2,103,85,14.94,48725,126941275,24076794.14,2023
HYU1410SD0307,08-03-2023,Export,Nepal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,49.5,166,56,7.72,1391,43230609,10759550.33,2023
HYU1410SD0313,18-06-2023,North,Uttar Pradesh,Chennai,Hyundai,Creta,Petrol,4,39.5,135,59,14.78,2503,87199497,22095439.72,2023
HYU1410SD0316,27-03-2023,North,Delhi,Chennai,Hyundai,Creta,Diesel,4,30.9,134,54,16.45,11495,88818505,21070020.96,2023
HYU1410SD0321,23-03-2023,East,Odisha,Chennai,Hyundai,Grand i10 Nios,Petrol,4,52.8,134,134,6.96,34287,63301713,15316281.11,2023
HYU1410SD0329,29-04-2023,Export,Sri Lanka,Chennai,Hyundai,Creta,Petrol,4,39.9,146,134,12.67,32800,158342200,43314923.4,2023
HYU1410SD0331,03-05-2023,North,Punjab,Chennai,Hyundai,Alcazar,Diesel,4,25.9,185,109,20.92,8630,228019370,52248239.65,2023
HYU1410SD0338,26-06-2023,East,Odisha,Chennai,Hyundai,Verna,Petrol,4,40.3,110,110,12.71,780,139809220,33845195.94,2023
HYU1410SD0340,04-09-2023,South,Telangana,Chennai,Hyundai,Verna,Diesel,4,35.3,158,85,13.96,20760,118639240,23095071.39,2023
HYU1410SD0342,22-03-2023,West,Rajasthan,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.4,177,71,8.42,47686,59734314,13810172.42,2023
HYU1410SD0345,27-09-2023,North,Punjab,Chennai,Hyundai,Venue,Diesel,4,36.9,112,85,11.27,5200,95789800,19376651.02,2023
HYU1410SD0348,07-05-2023,South,Tamil Nadu,Chennai,Hyundai,Alcazar,Petrol,4,29.2,144,60,18.68,26752,112053248,28837166.79,2023
HYU1410SD0352,05-10-2023,Export,Bangladesh,Chennai,Hyundai,i20,Petrol,4,49.2,183,53,9.28,30664,49153336,10315077.27,2023
HYU1410SD0367,01-02-2023,South,Tamil Nadu,Chennai,Hyundai,Alcazar,Petrol,4,31.7,200,122,17.81,46086,217235914,47078949.17,2023
HYU1410SD0375,09-10-2023,South,Karnataka,Chennai,Hyundai,Venue,Diesel,4,37.5,172,86,9.77,6544,84015456,15900108.22,2023
HYU1410SD0379,29-04-2023,East,West Bengal,Chennai,Hyundai,Creta,Petrol,4,35.2,171,145,13.31,47988,192947012,39893170.54,2023
HYU1410SD0381,17-03-2023,North,Himachal Pradesh,Chennai,Hyundai,Creta,Petrol,4,38.6,139,58,11.64,26344,67485656,17774973.88,2023
HYU1410SD0392,23-06-2023,East,Bihar,Chennai,Hyundai,Alcazar,Petrol,4,29.8,123,66,19.22,25194,126826806,24741236.14,2023
HYU1410SD0398,30-06-2023,South,Kerala,Chennai,Hyundai,Verna,Diesel,4,37.7,199,187,12.48,49951,233326049,50443629.45,2023
HYU1410SD0399,09-03-2023,West,Rajasthan,Chennai,Hyundai,Exter,Petrol,3,50.4,174,58,7.83,2401,45411599,11267346.55,2023
HYU1410SD0400,10-02-2023,North,Delhi,Chennai,Hyundai,Alcazar,Diesel,4,28.8,170,84,19.86,39566,166784434,41821248.74,2023
HYU1410SD0401,15-07-2023,West,Rajasthan,Chennai,Hyundai,Grand i10 Nios,Petrol,4,49.7,198,67,7.28,14460,48761540,9378286.188,2023
HYU1410SD0403,29-03-2023,South,Tamil Nadu,Chennai,Hyundai,Venue,Diesel,4,36.9,198,173,10.89,44047,188352953,41690031.59,2023
HYU1410SD0413,22-02-2023,North,Uttar Pradesh,Chennai,Hyundai,Alcazar,Diesel,4,28.2,175,85,18.86,24389,160285611,38620860.58,2023
HYU1410SD0439,15-08-2023,West,Maharashtra,Chennai,Hyundai,Venue,Diesel,4,38.7,194,111,11.03,36836,122396164,23176899.41,2023
HYU1410SD0441,28-10-2023,North,Himachal Pradesh,Chennai,Hyundai,Venue,Diesel,4,37,178,88,10.06,15570,88512430,23203052.41,2023
HYU1410SD0443,28-08-2023,West,Goa,Chennai,Hyundai,Creta,Petrol,4,38.2,113,62,11.52,44061,71379939,17266090.45,2023
HYU1410SD0450,28-01-2023,South,Andhra Pradesh,Chennai,Hyundai,Venue,Diesel,4,35,128,100,9.76,14870,97585130,21328776.74,2023
HYU1410SD0455,02-01-2023,South,Andhra Pradesh,Chennai,Hyundai,i20,Petrol,4,46.5,169,124,8.13,8808,100803192,20603992.44,2023
HYU1410SD0460,27-10-2023,East,Odisha,Chennai,Hyundai,Grand i10 Nios,Diesel,3,46.4,159,73,7.95,31593,58003407,15731308.29,2023
HYU1410SD0464,09-05-2023,Export,South Africa,Chennai,Hyundai,Verna,Petrol,4,38.3,171,52,12.2,18641,63421359,15631169.19,2023
HYU1410SD0468,21-01-2023,West,Rajasthan,Chennai,Hyundai,Verna,Petrol,4,38.7,182,88,11.37,36541,100019459,20092404.47,2023
HYU1410SD0486,01-07-2023,Export,Nepal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51,193,88,6.83,48814,60055186,15000325.78,2023
HYU1410SD0488,07-06-2023,Export,Nepal,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.1,141,94,7.48,40049,70271951,18719334.23,2023
HYU1410SD0513,13-04-2023,South,Tamil Nadu,Chennai,Hyundai,Alcazar,Petrol,4,30.6,127,122,18.91,14094,230687906,46583823.11,2023
HYU1410SD0517,20-11-2023,North,Uttar Pradesh,Chennai,Hyundai,i20,Petrol,4,48.9,138,86,9.36,44135,80451865,19447201.77,2023
HYU1410SD0518,12-08-2023,East,Bihar,Chennai,Hyundai,i20,Petrol,4,45.5,186,114,9.2,46196,104833804,26779471.52,2023
HYU1410SD0519,28-10-2023,West,Maharashtra,Chennai,Hyundai,i20,Petrol,4,49.6,150,132,9.19,35931,121272069,23291841.42,2023
HYU1410SD0524,12-10-2023,Export,Sri Lanka,Chennai,Hyundai,Exter,Petrol,3,53.1,179,126,7.82,30332,105539668,27359815.68,2023
HYU1410SD0530,04-06-2023,Export,Dubai,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.8,107,125,7.75,31942,65843058,13508748.95,2023
HYU1410SD0545,06-10-2023,West,Rajasthan,Chennai,Hyundai,Creta,Diesel,4,32.2,139,122,16.07,18566,196035434,46401772.87,2023
HYU1410SD0552,21-08-2023,East,West Bengal,Chennai,Hyundai,Creta,Diesel,4,30.6,145,79,15.48,39184,122252816,28005106.98,2023
HYU1410SD0553,17-02-2023,South,Kerala,Chennai,Hyundai,Creta,Petrol,4,36.8,129,120,14.89,20647,178659353,37733146.77,2023
HYU1410SD0556,21-07-2023,Export,Bangladesh,Chennai,Hyundai,i20,Petrol,4,47.8,135,89,8.73,13522,77683478,21120088.9,2023
HYU1410SD0561,12-01-2023,North,Delhi,Chennai,Hyundai,Venue,Petrol,3,43.9,148,100,9.48,48859,94751141,18490694.63,2023
HYU1410SD0565,23-05-2023,East,Odisha,Chennai,Hyundai,Creta,Diesel,4,32.5,173,137,16.28,39641,222996359,54546640.64,2023
HYU1410SD0567,06-04-2023,North,Uttar Pradesh,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.5,153,57,6.29,5782,35847218,8014957.671,2023
HYU1410SD0569,18-07-2023,Export,South Africa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,48,197,67,7.81,10149,52316851,11829258.04,2023
HYU1410SD0580,20-05-2023,East,West Bengal,Chennai,Hyundai,Alcazar,Diesel,4,27.1,188,129,19.38,12498,249989502,69384279.86,2023
HYU1410SD0596,12-07-2023,East,Assam,Chennai,Hyundai,Verna,Petrol,4,39.6,129,52,11.62,13307,60410693,12398238.89,2023
HYU1410SD0609,13-08-2023,Export,Sri Lanka,Chennai,Hyundai,Venue,Petrol,3,43.9,197,196,7.9,6218,154833782,34038204.7,2023
HYU1410SD0614,19-08-2023,North,Himachal Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.6,188,56,7.27,21962,40690038,8381830.416,2023
HYU1410SD0615,23-11-2023,North,Haryana,Chennai,Hyundai,Creta,Diesel,4,32.3,102,91,17.02,41791,154840209,28364135,2023
HYU1410SD0624,13-10-2023,East,Odisha,Chennai,Hyundai,Alcazar,Petrol,4,31.9,133,64,19.72,14878,126193122,26125915.74,2023
HYU1410SD0640,14-10-2023,West,Gujarat,Chennai,Hyundai,i20,Diesel,4,41.1,186,73,10.42,8017,76057983,15959927.58,2023
HYU1410SD0641,22-09-2023,East,West Bengal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.6,156,75,7.53,32857,56442143,12901206.2,2023
HYU1410SD0644,28-11-2023,West,Maharashtra,Chennai,Hyundai,Alcazar,Petrol,4,28.4,130,120,19.46,5909,233514091,61360771.95,2023
HYU1410SD0663,14-11-2023,West,Goa,Chennai,Hyundai,Creta,Diesel,4,32.9,185,138,16.49,49661,227512339,54381715.34,2023
HYU1410SD0683,22-08-2023,West,Gujarat,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.1,122,53,6.11,47951,32335049,8616265.15,2023
HYU1410SD0692,10-05-2023,Export,Sri Lanka,Chennai,Hyundai,Creta,Diesel,4,33.4,172,138,15.79,26423,217875577,48580486.4,2023
HYU1410SD0695,17-06-2023,East,Odisha,Chennai,Hyundai,Verna,Diesel,4,36,160,109,14.1,41635,153648365,37328681.38,2023
HYU1410SD0708,27-06-2023,East,Bihar,Chennai,Hyundai,Grand i10 Nios,Petrol,4,49.9,196,148,7.89,29655,116742345,28249911.2,2023
HYU1410SD0711,19-06-2023,East,Assam,Chennai,Hyundai,Verna,Petrol,4,38,132,70,12.66,49998,88570002,20921714.23,2023
HYU1410SD0717,14-03-2023,West,Gujarat,Chennai,Hyundai,i20,Diesel,4,41.9,185,171,9.2,20905,157299095,43435545.17,2023
HYU1410SD0718,09-03-2023,North,Himachal Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.1,127,120,8.56,31143,102688857,20419593.63,2023
HYU1410SD0723,28-02-2023,West,Rajasthan,Chennai,Hyundai,i20,Diesel,4,43.2,165,110,9.48,40075,104239925,19055007.55,2023
